"Taxon","State"
"Boletopsis_grisea","Present"
"Boletopsis_leucomelaena","Present"
"Tomentellopsis_echinospora","Present"
"Phellodon_tomentosus","Present"
"Bankera_fuligineoalba","Present"
"Hydnellum_caeruleum","Present"
"Phellodon_niger","Present"
"Peniophorella_praetermissa","Absent"
"Resinicium_meridionale","Absent"
"Cyphellostereum_laeve","Absent"
"Repetobasidium_mirificum","Absent"
"Rickenella_fibula","Absent"
"Alloclavaria_purpurea","Absent"
"Peniophorella_guttulifera","Absent"
"Peniophorella_echinocystis","Absent"
"Resinicium_bicolor","Absent"
"Hyphodontia_alutaria","Absent"
"Cotylidia_diaphana","Absent"
"Hyphodontia_barbajovis","Absent"
"Hyphodontia_subalutacea","Absent"
"Hyphodontia_palmae","Absent"
"Hyphodontia_curvispora","Absent"
"Hyphodontia_alutacea","Absent"
"Hyphodontia_alienata","Absent"
"Hyphodontia_cineracea","Absent"
"Trichaptum_abietinum","Absent"
"Pyrrhoderma_adamanticum","Absent"
"Phellinus_noxius","Absent"
"Coltriciella_pusilla","Present"
"Coltriciella_sonorensis","Present"
"Coltriciella_oblectabilis","Present"
"Coltriciella_dependens","Present"
"Coltriciella_navisporus","Present"
"Coltricia_perennis","Present"
"Coltricia_montagnei","Present"
"Coltricia_spina","Present"
"Coltricia_cinnamomea","Present"
"Hyphodontia_nespori","Absent"
"Hyphodontia_borealis","Absent"
"Hyphodontia_breviseta","Absent"
"Schizopora_paradoxa","Absent"
"Palifer_verecundus","Absent"
"Hyphodontia_nudiseta","Absent"
"Hyphodontia_rimosissima","Absent"
"Hyphodontia_quercina","Absent"
"Hyphodontia_niemelaei","Absent"
"Hyphodontia_radula","Absent"
"Hyphodontia_aspera","Absent"
"Hyphodontia_serpentiformis","Absent"
"Hyphodontia_sambuci","Absent"
"Hyphodontia_crustosa","Absent"
"Hyphodontia_pruni","Absent"
"Hydnochaete_duportii","Absent"
"Hydnochaete_japonica","Absent"
"Hymenochaete_murina","Absent"
"Hymenochaete_acanthophysata","Absent"
"Hymenochaete_cervinoidea","Absent"
"Hymenochaete_pinnatifida","Absent"
"Hymenochaete_cruenta","Absent"
"Hymenochaete_sphaericola","Absent"
"Hymenochaete_floridea","Absent"
"Hymenochaete_denticulata","Absent"
"Hymenochaete_boidinii","Absent"
"Hymenochaete_separata","Absent"
"Hymenochaete_rhabarbarina","Absent"
"Hymenochaete_rheicolor","Absent"
"Hymenochaete_xerantica","Absent"
"Hymenochaete_attenuata","Absent"
"Hymenochaete_pseudoadusta","Absent"
"Hymenochaete_villosa","Absent"
"Hymenochaete_adusta","Absent"
"Stipitochaete_damicornis","Absent"
"Hymenochaete_cyclolamellata","Absent"
"Inonotus_tabacinus","Absent"
"Cyclomyces_setiporus","Absent"
"Hymenochaete_berteroi","Absent"
"Hymenochaete_tenuis","Absent"
"Hymenochaete_unicolor","Absent"
"Hymenochaete_carpatica","Absent"
"Hymenochaete_megaspora","Absent"
"Hymenochaete_acerosa","Absent"
"Hymenochaete_epichlora","Absent"
"Hymenochaete_tasmanica","Absent"
"Hymenochaete_cinnamomea","Absent"
"Hymenochaete_fuliginosa","Absent"
"Hymenochaete_rubiginosa","Absent"
"Hymenochaete_ochromarginata","Absent"
"Hymenochaete_nanospora","Absent"
"Hymenochaete_fulva","Absent"
"Hymenochaete_separabilis","Absent"
"Hymenochaete_rhododendricola","Absent"
"Hymenochaete_luteobadia","Absent"
"Hymenochaete_anomala","Absent"
"Hymenochaete_odontoides","Absent"
"Hydnochaete_asetosa","Absent"
"Hydnochaete_paucisetigera","Absent"
"Hymenochaete_innexa","Absent"
"Inonotus_crocitinctus","Absent"
"Onnia_triquetra","Absent"
"Inonotus_leporinus","Absent"
"Onnia_tomentosa","Absent"
"Pseudochaete_lenta","Absent"
"Pseudochaete_tabacinoides","Absent"
"Pseudochaete_lamellata","Absent"
"Pseudochaete_rigidula","Absent"
"Hymenochaete_yasudae","Absent"
"Pseudochaete_olivacea","Absent"
"Pseudochaete_tabacina","Absent"
"Pseudochaete_intricata","Absent"
"Pseudochaete_corrugata","Absent"
"Phellinus_gilbertsonii","Absent"
"Porodaedalea_laricis","Absent"
"Porodaedalea_pini","Absent"
"Porodaedalea_niemelaei","Absent"
"Porodaedalea_yamanoi","Absent"
"Porodaedalea_cancriformans","Absent"
"Porodaedalea_chrysoloma","Absent"
"Pseudoinonotus_dryadeus","Absent"
"Pseudoinonotus_chondromyelus","Absent"
"Xanthoporia_radiata","Absent"
"Inonotus_hastifer","Absent"
"Mensularia_nodulosa","Absent"
"Phellinus_gabonensis","Absent"
"Phellinus_caribaeoquercicola","Absent"
"Phellinus_uncisetus","Absent"
"Fomitiporia_hippophaeicola","Absent"
"Fomitiporia_robusta","Absent"
"Fomitiporia_punctata","Absent"
"Fomitiporia_polymorpha","Absent"
"Fomitiporia_hartigii","Absent"
"Phellinus_erectus","Absent"
"Fomitiporia_punicata","Absent"
"Fomitiporia_aethiopica","Absent"
"Fomitiporia_pseudopunctata","Absent"
"Fomitiporia_mediterranea","Absent"
"Fomitiporia_tenuis","Absent"
"Fomitiporia_apiahyna","Absent"
"Fomitiporia_dryophila","Absent"
"Fomitiporia_maxonii","Absent"
"Fomitiporia_langloisii","Absent"
"Fomitiporia_bannaensis","Absent"
"Fomitiporia_ivindoensis","Absent"
"Fomitiporia_gabonensis","Absent"
"Fomitiporia_nobilissima","Absent"
"Fomitiporia_tabaquilio","Absent"
"Fomitiporia_australiensis","Absent"
"Phellinopsis_overholtsii","Absent"
"Phellinopsis_conchata","Absent"
"Phellinus_mori","Absent"
"Phellinus_bicuspidatus","Absent"
"Phellinus_orienticus","Absent"
"Phellinus_cinereus","Absent"
"Phellinus_lundellii","Absent"
"Phellinus_populicola","Absent"
"Phellinus_igniarius","Absent"
"Phellinus_tuberculosus","Absent"
"Phellinus_arctostaphyli","Absent"
"Phellinus_tremulae","Absent"
"Phellinus_laevigatus","Absent"
"Phellinus_spiculosus","Absent"
"Inonotus_luteoumbrinus","Absent"
"Inocutis_porrecta","Absent"
"Fulvifomes_robiniae","Absent"
"Phellinus_fastuosus","Absent"
"Phellinus_nilgheriensis","Absent"
"Fulvifomes_kawakamii","Absent"
"Phylloporia_pectinata","Absent"
"Phylloporia_ulloae","Absent"
"Phylloporia_spathulata","Absent"
"Phylloporia_rzedowskyi","Absent"
"Phylloporia_chrysita","Absent"
"Phylloporia_ephedrae","Absent"
"Coltricia_stuckertiana","Present"
"Phylloporia_bibulosa","Absent"
"Phylloporia_ribis","Absent"
"Phylloporia_minutispora","Absent"
"Fulvifomes_umbrinellus","Absent"
"Fomitiporella_cavicola","Absent"
"Phellinus_caryophylli","Absent"
"Inocutis_tamaricis","Absent"
"Inocutis_rheades","Absent"
"Inocutis_dryophila","Absent"
"Inocutis_ludoviciana","Absent"
"Inonotus_plorans","Absent"
"Inonotus_pegleri","Absent"
"Inonotus_chihshanyenus","Absent"
"Inonotus_micantissimus","Absent"
"Inonotus_niduspici","Absent"
"Inonotus_magnisetus","Absent"
"Inonotus_pachyphloeus","Absent"
"Inonotus_obliquus","Absent"
"Inonotus_hispidus","Absent"
"Inonotus_andersonii","Absent"
"Inonotus_quercustris","Absent"
"Inonotus_cuticularis","Absent"
"Inonotus_rodwayi","Absent"
"Inonotus_glomeratus","Absent"
"Tropicoporus_tropicalis","Absent"
"Sanghuangporus_weirianus","Absent"
"Sanghuangporus_baumii","Absent"
"Sanghuangporus_lonicericola","Absent"
"Sanghuangporus_vaninii","Absent"
"Tropicoporus_linteus","Absent"
"Inonotus_subiculosus","Absent"
"Phellinus_nigrolimitatus","Absent"
"Asterodon_ferruginosum","Absent"
"Phellinidium_sulphurascens","Absent"
"Phellinidium_weirii","Absent"
"Fuscoporia_viticola","Absent"
"Fuscoporia_ferruginosa","Absent"
"Phellinus_contiguus","Absent"
"Fuscoporia_gilva","Absent"
"Fuscoporia_formosana","Absent"
"Fulvifomes_johnsonianus","Absent"
"Fuscoporia_rhabarbarina","Absent"
"Fuscoporia_torulosa","Absent"
"Fuscoporia_wahlbergii","Absent"
"Fuscoporia_discipes","Absent"
"Fuscoporia_ferrea","Absent"
"Phellinus_cinchonensis","Absent"
"Fuscoporia_montana","Absent"
"Pyrrhoderma_scaurum","Absent"
"Phellinidium_ferrugineofuscum","Absent"
"Phellinidium_pouzarii","Absent"
"Phellinus_fragrans","Absent"
"Tubulicrinis_gracillimus","Absent"
"Tubulicrinis_subulatus","Absent"
"Basidioradulum_radula","Absent"
"Fibricium_rude","Absent"
"Sphaerobasidium_minutum","Absent"
"Hyphodontia_hastata","Absent"
"Hyphodontia_arguta","Absent"
"Schizopora_flavipora","Absent"
"Hyphodontia_pallidula","Absent"
"Oxyporus_populinus","Absent"
"Oxyporus_corticola","Absent"
"Burgoa_moriformis","Absent"
"Sistotremastrum_niveocremeum","Absent"
"Clavulicium_macounii","Absent"
"Stereopsis_radicans","Absent"
"Stereopsis_globosa","Absent"
"Tubulicium_vermiculare","Absent"
"Tubulicium_vermiferum","Absent"
"Subulicystidium_longisporum","Absent"
"Porpomyces_mucidus","Absent"
"Fibrodontia_gossypina","Absent"
"Trechispora_nivea","Absent"
"Trechispora_confinis","Absent"
"Trechispora_thelephora","Absent"
"Trechispora_alnicola","Absent"
"Sphaerobolus_ingoldii","Absent"
"Sphaerobolus_stellatus","Absent"
"Geastrum_floriforme","Absent"
"Geastrum_fornicatum","Absent"
"Geastrum_pectinatum","Absent"
"Geastrum_smardae","Absent"
"Geastrum_corollinum","Absent"
"Radiigera_fuscogleba","Absent"
"Geastrum_campestre","Absent"
"Geastrum_sessile","Absent"
"Geastrum_fimbriatum","Absent"
"Radiigera_taylorii","Absent"
"Radiigera_bushnellii","Absent"
"Geastrum_subiculosum","Absent"
"Geastrum_nanum","Absent"
"Geastrum_rufescens","Absent"
"Geastrum_saccatum","Absent"
"Myriostoma_coliforme","Absent"
"Geastrum_striatum","Absent"
"Geastrum_parvistriatum","Absent"
"Sclerogaster_xerophilus","Absent"
"Sclerogaster_columellatus","Absent"
"Sclerogaster_lanatus","Absent"
"Sclerogaster_compactus","Absent"
"Sclerogaster_pacificus","Absent"
"Sclerogaster_minor","Absent"
"Schenella_simplex","Absent"
"Mutinus_elegans","Absent"
"Phallus_ravenelii","Absent"
"Phallus_costatus","Absent"
"Dictyophora_multicolor","Absent"
"Dictyophora_duplicata","Absent"
"Phallus_hadriani","Absent"
"Dictyophora_indusiata","Absent"
"Gastrosporium_simplex","Absent"
"Calvarula_excavata","Absent"
"Lysurus_mokusin","Absent"
"Protubera_clathroidea","Absent"
"Simblum_sphaerocephalum","Absent"
"Lysurus_borealis","Absent"
"Aseroe_arachnoidea","Absent"
"Pseudocolus_fusiformis","Absent"
"Clathrus_archeri","Absent"
"Aseroe_rubra","Absent"
"Protubera_canescens","Absent"
"Ileodictyon_cibarium","Absent"
"Ileodictyon_gracile","Absent"
"Laternea_triscapa","Absent"
"Clathrus_chrysomycelinus","Absent"
"Clathrus_ruber","Absent"
"Protubera_parvispora","Absent"
"Protubera_borealis","Absent"
"Protubera_sabulonensis","Absent"
"Kobayasia_nipponica","Absent"
"Protubera_jamaicensis","Absent"
"Protubera_maracuja","Absent"
"Phlebogaster_laurisylvicola","Present"
"Kjeldsenia_aureispora","Absent"
"Gelopellis_macrospora","Absent"
"Claustula_fischeri","Absent"
"Trappea_darkeri","Absent"
"Phallobata_alba","Absent"
"Ramaria_rubribrunnescens","Present"
"Ramaria_thiersii","Present"
"Ramaria_testaceoflava","Present"
"Ramaria_conjunctipes","Present"
"Ramaria_celerivirescens","Present"
"Ramaria_stuntzii","Present"
"Ramaria_flavobrunnescens","Present"
"Ramaria_formosa","Present"
"Ramaria_araiospora","Present"
"Ramaria_maculatipes","Present"
"Ramaria_largentii","Present"
"Gomphus_clavatus","Present"
"Gomphus_brunneus","Present"
"Ramaria_obtussisima","Present"
"Turbinellus_fujisanensis","Present"
"Gomphus_bonarii","Present"
"Turbinellus_kauffmanii","Present"
"Turbinellus_floccosus","Present"
"Phaeoclavulina_guadelupensis","Present"
"Ramaria_cyaneigranosa","Present"
"Ramaria_aurantiisiccescens","Present"
"Gautieria_caudata","Present"
"Gautieria_crispa","Present"
"Gautieria_otthii","Present"
"Gautieria_parksiana","Present"
"Gautieria_pterosperma","Present"
"Ramaria_botrytis","Present"
"Gloeocantharellus_okapaensis","Present"
"Gloeocantharellus_papuanus","Present"
"Gloeocantharellus_novaezelandiae","Present"
"Chroogomphus_albipes","Present"
"Lentaria_pinicola","Absent"
"Ramaria_rubella","Present"
"Ramaria_eumorpha","Present"
"Phaeoclavulina_gigantea","Present"
"Phaeoclavulina_insignis","Present"
"Phaeoclavulina_apiahyna","Present"
"Phaeoclavulina_grandis","Present"
"Ramaria_corrugata","Present"
"Beenakia_fricta","Absent"
"Kavinia_alboviridis","Absent"
"Hydnocristella_himantia","Absent"
"Ramaricium_alboflavescens","Absent"
"Lentaria_dendroidea","Absent"
"Lentaria_micheneri","Absent"
"Clavariadelphus_sachalinensis","Absent"
"Clavariadelphus_ligula","Absent"
"Clavariadelphus_occidentalis","Absent"
"Clavariadelphus_subfastigiatus","Absent"
"Clavariadelphus_pistillaris","Absent"
"Clavariadelphus_truncatus","Absent"
"Ramaria_rainierensis","Present"
"Ramaria_stricta","Present"
"Phallogaster_saccatus","Present"
"Trappea_phillipsii","Absent"
"Trappea_pinyonensis","Absent"
"Protubera_hautuensis","Absent"
"Aroramyces_radiatus","Present"
"Hysterangium_pompholyx","Present"
"Hysterangium_calcareum","Present"
"Hysterangium_neotunicatum","Present"
"Hysterangium_salmonaceum","Present"
"Hysterangium_hallingii","Present"
"Gallacea_scleroderma","Present"
"Hallingea_purpurea","Present"
"Austrogautieria_clelandii","Present"
"Gallacea_eburnea","Present"
"Protubera_nothofagi","Absent"
"Gallacea_dingleyae","Present"
"Austrogautieria_chlorospora","Present"
"Austrogautieria_manjimupana","Present"
"Gummiglobus_joyceae","Present"
"Gummiglobus_agglutinosporus","Present"
"Hysterangium_aggregatum","Present"
"Hysterangium_inflatum","Present"
"Hysterangium_gardneri","Present"
"Chondrogaster_angustisporus","Present"
"Chondrogaster_pachysporus","Present"
"Andebbia_pachythrix","Present"
"Mesophellia_arenaria","Present"
"Nothocastoreum_cretaceum","Present"
"Mesophellia_clelandii","Present"
"Mesophellia_trabalis","Present"
"Malajczukia_ingratissima","Present"
"Malajczukia_amicorum","Present"
"Mesophellia_sabulosa","Present"
"Mesophellia_glauca","Present"
"Malajczukia_viridigleba","Present"
"Hysterangium_affine","Present"
"Hysterangium_fragile","Present"
"Hysterangium_separabile","Present"
"Hysterangium_youngii","Present"
"Hysterangium_epiroticum","Present"
"Hysterangium_strobilus","Present"
"Hysterangium_crassirhachis","Present"
"Hysterangium_coriaceum","Present"
"Hysterangium_aureum","Present"
"Hysterangium_album","Present"
"Hysterangium_membranaceum","Present"
"Hysterangium_crassum","Present"
"Hysterangium_setchellii","Present"
"Hysterangium_cistophilum","Present"
"Hysterangium_clathroides","Present"
"Aroramyces_gelatinosporus","Present"
"Hysterangium_occidentale","Present"
"Hysterangium_rugisporum","Present"
"Turbinellus_flabellatus","Present"
"Gloeocantharellus_pallidus","Present"
"Hysterangium_stoloniferum","Present"
"Protodontia_subgelatinosa","Absent"
"Pseudohydnum_gelatinosum","Absent"
"Protodontia_piceicola","Absent"
"Protomerulius_africanus","Absent"
"Protomerulius_brasiliensis","Absent"
"Stypella_vermiformis","Absent"
"Basidiodendron_cinereum","Absent"
"Basidiodendron_rimosum","Absent"
"Basidiodendron_caesiocinereum","Absent"
"Basidiodendron_eyrei","Absent"
"Basidiodendron_grandinioides","Absent"
"Myxarium_mesonucleatum","Absent"
"Myxarium_nucleatum","Absent"
"Stypella_grilletii","Absent"
"Stypella_crystallina","Absent"
"Stypella_subhyalina","Absent"
"Hyaloria_pilacre","Absent"
"Tremiscus_helvelloides","Absent"
"Exidia_uvapassa","Absent"
"Exidiopsis_calcea","Absent"
"Elmerina_holophaea","Absent"
"Exidia_thuretiana","Absent"
"Auricularia_polytricha","Absent"
"Heterochaete_shearii","Absent"
"Auricularia_auriculajudae","Absent"
"Exidia_japonica","Absent"
"Exidiopsis_grisea","Absent"
"Exidia_crenata","Absent"
"Exidia_glandulosa","Absent"
"Heterochaete_hirneoloides","Absent"
"Botryobasidium_subcoronatum","Absent"
"Botryobasidium_vagum","Absent"
"Botryobasidium_simile","Absent"
"Botryobasidium_candicans","Absent"
"Botryohypochnus_isabellinus","Absent"
"Botryobasidium_obtusisporum","Absent"
"Botryobasidium_conspersum","Absent"
"Sistotrema_biggsiae","Absent"
"Sistotrema_sernanderi","Absent"
"Sistotrema_eximum","Absent"
"Sistotrema_octosporum","Absent"
"Burgoa_verzuoliana","Absent"
"Sistotrema_efibulatum","Absent"
"Sistotrema_alboluteum","Absent"
"Sistotrema_albopallescens","Absent"
"Hydnum_albidum","Present"
"Hydnum_albomagnum","Present"
"Hydnum_rufescens","Present"
"Hydnum_repandum","Present"
"Sistotrema_confluens","Absent"
"Sistotrema_raduloides","Absent"
"Sistotrema_oblongisporum","Absent"
"Burgella_flavoparmeliae","Absent"
"Sistotrema_farinaceum","Absent"
"Sistotrema_brinkmannii","Absent"
"Sistotrema_coroniferum","Absent"
"Sistotrema_resinicystidium","Absent"
"Multiclavula_mucida","Absent"
"Multiclavula_vernalis","Absent"
"Membranomyces_delectabilis","Present"
"Clavulina_cerebriformis","Present"
"Membranomyces_spurius","Present"
"Clavulina_craterelloides","Present"
"Clavulina_amazonensis","Present"
"Clavulina_brunneocinerea","Present"
"Clavulina_cinerea","Present"
"Clavulina_cristata","Present"
"Clavulina_monodiminutiva","Present"
"Clavulina_nigricans","Present"
"Clavulina_sprucei","Present"
"Clavulina_castaneopes","Present"
"Clavulina_castaneipes","Present"
"Clavulina_ornatipes","Present"
"Clavulina_dicymbetorum","Present"
"Clavulina_caespitosa","Present"
"Clavulina_humicola","Present"
"Clavulina_kunmudlutsa","Present"
"Clavulina_griseohumicola","Present"
"Clavulina_tepurumenga","Present"
"Craterellus_tubaeformis","Present"
"Craterellus_cornucopioides","Present"
"Cantharellus_tomentosus","Present"
"Cantharellus_eucalyptorum","Present"
"Cantharellus_avellaneus","Present"
"Cantharellus_decolorans","Present"
"Cantharellus_cinnabarinus","Present"
"Cantharellus_appalachiensis","Present"
"Cantharellus_tabernensis","Present"
"Cantharellus_minor","Present"
"Cantharellus_amethysteus","Present"
"Cantharellus_cibarius","Present"
"Cantharellus_lilacinopruinatus","Present"
"Cantharellus_ferruginascens","Present"
"Cantharellus_lateritius","Present"
"Sistotrema_athelioides","Absent"
"Minimedusa_obcoronata","Absent"
"Minimedusa_polyspora","Absent"
"Sistotrema_coronilla","Absent"
"Sistotrema_adnatum","Absent"
"Rhizoctonia_fusispora","Absent"
"Ceratobasidium_ramicola","Absent"
"Thanatephorus_cucumeris","Absent"
"Rhizoctonia_theobromae","Absent"
"Tulasnella_violea","Absent"
"Tulasnella_pruinosa","Absent"
"Dacrymyces_dendrocalami","Absent"
"Dacrymyces_adpressus","Absent"
"Dacrymyces_sanaugustinii","Absent"
"Dacrymyces_novaezelandiae","Absent"
"Dacryopinax_elegans","Absent"
"Dacrymyces_pinacearum","Absent"
"Dacryopinax_indacocheae","Absent"
"Dacrymyces_subarcticus","Absent"
"Dacrymyces_microsporus","Absent"
"Dacryopinax_spathularia","Absent"
"Cerinomyces_ceraceus","Absent"
"Cerinomyces_grandinioides","Absent"
"Cerinomyces_lagerheimii","Absent"
"Dacrymyces_aureosporus","Absent"
"Dacrymyces_subalpinus","Absent"
"Dacrymyces_chrysospermus","Absent"
"Dacrymyces_dictyosporus","Absent"
"Dacrymyces_subantarcticensis","Absent"
"Dacrymyces_stillatus","Absent"
"Dacrymyces_minor","Absent"
"Guepiniopsis_buccina","Absent"
"Dacrymyces_lacrymalis","Absent"
"Dacrymyces_capitatus","Absent"
"Ditiola_radicata","Absent"
"Calocera_viscosa","Absent"
"Calocera_cornea","Absent"
"Calocera_lutea","Absent"
"Femsjonia_peziziformis","Absent"
"Dacrymyces_minutus","Absent"
"Dacrymyces_ancyleus","Absent"
"Dacrymyces_flabelliformis","Absent"
"Dacryopinax_sphenocarpa","Absent"
"Dacrymyces_chrysocomus","Absent"
"Dacrymyces_variisporus","Absent"
"Cerinomyces_albosporus","Absent"
"Dacrymyces_punctiformis","Absent"
"Cerinomyces_canadensis","Absent"
"Cerinomyces_crustulinus","Absent"
"Cerinomyces_pallidus","Absent"
"Dacrymyces_unisporus","Absent"
"Udeniomyces_puniceus","Absent"
"Cystofilobasidium_capitatum","Absent"
"Syzygospora_bachmannii","Absent"
"Syzygospora_physciacearum","Absent"
"Cryptococcus_saitoi","Absent"
"Cryptococcus_aerius","Absent"
"Cryptococcus_terricola","Absent"
"Cryptococcus_terreus","Absent"
"Cryptococcus_magnus","Absent"
"Syzygospora_alba","Absent"
"Syzygospora_pallida","Absent"
"Cryptococcus_podzolicus","Absent"
"Trichosporon_faecale","Absent"
"Trichosporon_japonicum","Absent"
"Trichosporon_coremiiforme","Absent"
"Trichosporon_inkin","Absent"
"Cryptococcus_humicola","Absent"
"Trichosporon_gamsii","Absent"
"Trichosporon_porosum","Absent"
"Trichosporon_sporotrichoides","Absent"
"Trichosporon_wieringae","Absent"
"Trichosporon_dermatis","Absent"
"Trichosporon_moniliiforme","Absent"
"Trichosporon_jirovecii","Absent"
"Trichosporon_debeurmannianum","Absent"
"Trichosporon_scarabaeorum","Absent"
"Trichosporon_montevideense","Absent"
"Trichosporon_brassicae","Absent"
"Trichosporon_domesticum","Absent"
"Trichosporon_multisporum","Absent"
"Trichosporon_dulcitum","Absent"
"Trichosporon_gracile","Absent"
"Trichosporon_laibachii","Absent"
"Trichosporon_veenhuisii","Absent"
"Trichosporon_vadense","Absent"
"Trichosporon_mycotoxinivorans","Absent"
"Trichosporon_loubieri","Absent"
"Tremella_globispora","Absent"
"Cryptococcus_heveanensis","Absent"
"Bullera_dendrophila","Absent"
"Cryptococcus_dejecticola","Absent"
"Cryptococcus_bestiolae","Absent"
"Filobasidiella_depauperata","Absent"
"Cryptococcus_amylolentus","Absent"
"Cryptococcus_bacillisporus","Absent"
"Cryptococcus_neoformans","Absent"
"Cryptococcus_gattii","Absent"
"Derxomyces_anomala","Absent"
"Derxomyces_hubeiensis","Absent"
"Derxomyces_yunnanensis","Absent"
"Dioszegia_takashimae","Absent"
"Derxomyces_komagatae","Absent"
"Derxomyces_schimicola","Absent"
"Derxomyces_pseudoschimicola","Absent"
"Derxomyces_hainanensis","Absent"
"Derxomyces_qinlingensis","Absent"
"Derxomyces_cylindrica","Absent"
"Derxomyces_boekhoutii","Absent"
"Derxomyces_nakasei","Absent"
"Derxomyces_waltii","Absent"
"Derxomyces_huiaensis","Absent"
"Derxomyces_pseudohuiaensis","Absent"
"Derxomyces_boninensis","Absent"
"Derxomyces_mrakii","Absent"
"Derxomyces_pseudocylindrica","Absent"
"Derxomyces_wuzhishanensis","Absent"
"Derxomyces_simaoensis","Absent"
"Derxomyces_linzhiensis","Absent"
"Tremella_haematommatis","Absent"
"Tremella_foliacea","Absent"
"Tremella_mesenterica","Absent"
"Tremella_giraffa","Absent"
"Tremella_hypogymniae","Absent"
"Biatoropsis_usnearum","Absent"
"Tremella_cetrariicola","Absent"
"Tremella_everniae","Absent"
"Tremella_lichenicola","Absent"
"Tremella_coppinsii","Absent"
"Tremella_tuckerae","Absent"
"Tremella_ramalinae","Absent"
"Tremella_pertusariae","Absent"
"Tremella_wirthii","Absent"
"Syzygospora_effibulata","Absent"
"Tremella_polyporina","Absent"
"Tremella_phaeophysciae","Absent"
"Tremella_cladoniae","Absent"
"Tremella_nephromatis","Absent"
"Tremella_lobariacearum","Absent"
"Tremella_leptogii","Absent"
"Tremella_encephala","Absent"
"Fibulobasidium_inconspicuum","Absent"
"Sirobasidium_magnum","Absent"
"Tremella_parmeliarum","Absent"
"Trimorphomyces_nebularis","Absent"
"Cryptococcus_laurentii","Absent"
"Cryptococcus_rajasthanensis","Absent"
"Cryptococcus_cellulolyticus","Absent"
"Sirobasidium_brefeldianum","Absent"
"Tremella_caloplacae","Absent"
"Tremella_candelariellae","Absent"
"Tremella_dendrographae","Absent"
"Tremella_indecorata","Absent"
"Tremella_brasiliensis","Absent"
"Tremella_fuciformis","Absent"
